"web","plant","tip_name","symmetry","PC1","PC2","PC3","PC4","n.poll","n.shared","mn.n.shared","md.n.shared","n.shared.a","n.shared.z","mn.n.shared.a","mn.n.shared.z","md.n.shared.a","md.n.shared.z","Latitude","lat.x","lat.sc","pc1.sc","pc2.sc","rel.mn.n.shared","rel.mn.n.shared.a","rel.mn.n.shared.z"
"M_PL_001","Adesmia brachy","Adesmia","Zygomorphic",8.57582099402813,-38.2039820449326,-2.29621343397506,-23.4002100812036,5,5,0.783132530120482,1,3,5,0.707692307692308,1.05555555555556,1,0.5,-33.283334,5.76917099763909,0.356092789864302,0.2749750511527,-1.63561334175728,0.156626506024096,0.141538461538462,0.211111111111112
"M_PL_001","Alstroemeria pallida","Alstroemeria_pallida","Actinomorphic",67.5016376054516,31.9809252944614,-0.629152161749762,-5.31777525981184,5,5,0.385542168674699,0,4,2,0.359375,0.473684210526316,0,0,-33.283334,5.76917099763909,0.356092789864302,2.16437193201391,1.36918785146121,0.0771084337349398,0.071875,0.0947368421052632
"M_PL_001","Astragalus sp1 M_PL_001","Astragalus","Zygomorphic",8.38712003291249,-39.3920484016223,-2.42422199649519,-25.305645228729,5,5,0.481927710843373,0,3,5,0.369230769230769,0.888888888888889,0,0.5,-33.283334,5.76917099763909,0.356092789864302,0.268924545146165,-1.68647759935244,0.0963855421686746,0.0738461538461538,0.177777777777778
"M_PL_001","Euphorbia portulacoides","Euphorbia_portulacoides","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,5,3,0.674698795180723,1,3,1,0.78125,0.315789473684211,1,0,-33.283334,5.76917099763909,0.356092789864302,0.276557734538481,-1.35489851356391,0.134939759036145,0.15625,0.0631578947368422
"M_PL_001","Madia sativa","Madia_sativa","Actinomorphic",-33.5901000460956,18.208073628666,-25.8745921716721,-1.70569037836355,5,2,0.168674698795181,0,2,1,0.109375,0.368421052631579,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.0770326811662,0.779535707029659,0.0337349397590362,0.021875,0.0736842105263158
"M_PL_001","Nassauvia heterophylla","Nassauvia_heterophylla","Actinomorphic",-32.3865759035012,17.5254479627706,-24.0750894714326,-1.45257753597243,5,3,0.156626506024096,0,3,0,0.1875,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03844289333085,0.750310699928271,0.0313253012048192,0.0375,0.0105263157894737
"M_PL_001","Perezia carthamoides","Perezia_carthamoides","Actinomorphic",-32.3852316099327,17.5247012432143,-24.0731713193272,-1.45230445539692,5,5,0.481927710843373,0,5,1,0.515625,0.368421052631579,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03839978991335,0.750278730892493,0.0963855421686746,0.103125,0.0736842105263158
"M_PL_001","Sisyrinchium junceum","Sisyrinchium_junceum","Actinomorphic",70.1475399268857,34.3040136345752,-0.78041227550917,-8.37964316712116,5,4,0.289156626506024,0,4,0,0.34375,0.105263157894737,0,0,-33.283334,5.76917099763909,0.356092789864302,2.24921012146399,1.46864539697837,0.0578313253012048,0.06875,0.0210526315789474
"M_PL_001","Anarthrophyllum cumingii","Anarthrophyllum_cumingii","Zygomorphic",8.55338683572072,-38.3351940233684,-2.30996550203376,-23.6006916051666,4,4,0.265060240963855,0,3,1,0.246153846153846,0.333333333333333,0,0,-33.283334,5.76917099763909,0.356092789864302,0.274255722492221,-1.64123087299461,0.0662650602409637,0.0615384615384615,0.0833333333333332
"M_PL_001","Loasa heterophylla","Loasa_heterophylla","Actinomorphic",-4.13642261893542,1.72301410405011,2.48385559068058,5.1537487667518,4,4,0.469879518072289,0,4,2,0.453125,0.526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.132630219546677,0.0737667830883646,0.117469879518072,0.11328125,0.131578947368421
"M_PL_001","Quinchamalium chilensis","Quinchamalium_chilense","Actinomorphic",9.20438240337604,-4.17172337897518,1.23940565145488,6.63254912006287,4,4,0.710843373493976,1,4,1,0.828125,0.315789473684211,1,0,-33.283334,5.76917099763909,0.356092789864302,0.29512923881688,-0.178602492503202,0.177710843373494,0.20703125,0.0789473684210528
"M_PL_001","Sanicula graveolens","Sanicula_graveolens","Actinomorphic",-24.0796353235757,12.274089462159,-8.12265947418186,0.771721031001843,4,3,0.650602409638554,1,3,1,0.75,0.315789473684211,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.772089221480884,0.52548617729477,0.162650602409638,0.1875,0.0789473684210528
"M_PL_001","Sisyrinchium philippii","Sisyrinchium_philippii","Actinomorphic",70.1475399268857,34.3040136345752,-0.78041227550917,-8.37964316712116,4,4,0.72289156626506,1,4,2,0.734375,0.684210526315789,1,0,-33.283334,5.76917099763909,0.356092789864302,2.24921012146399,1.46864539697837,0.180722891566265,0.18359375,0.171052631578947
"M_PL_001","Adesmia exilis","Adesmia_exilis","Zygomorphic",8.57582099402813,-38.2039820449326,-2.29621343397506,-23.4002100812036,3,2,0.0481927710843374,0,0,2,0,0.222222222222222,0,0,-33.283334,5.76917099763909,0.356092789864302,0.2749750511527,-1.63561334175728,0.0160642570281125,0,0.074074074074074
"M_PL_001","Bowlesia tropaeolifolia","Bowlesia_tropaeolifolia","Actinomorphic",-23.7663172951504,12.1398929628077,-7.93837340023879,0.799354863267346,3,3,0.710843373493976,1,3,1,0.8125,0.368421052631579,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.762042994891814,0.519740870836978,0.236947791164659,0.270833333333333,0.12280701754386
"M_PL_001","Calceolaria montana","Calceolaria_montana","Zygomorphic",-29.2175236683863,14.241236081585,24.1161209122925,-3.30607038923205,3,3,0.36144578313253,0,2,3,0.307692307692308,0.555555555555556,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.936830429513907,0.609704917952268,0.120481927710843,0.102564102564103,0.185185185185185
"M_PL_001","Chaetanthera microphylla","Chaetanthera_microphylla","Actinomorphic",-32.3854282849048,17.5248117706585,-24.0734532111529,-1.45234431685764,3,3,0.433734939759036,0,2,1,0.46875,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03840609609798,0.750283462864206,0.144578313253012,0.15625,0.105263157894737
"M_PL_001","Haplopappus chysanthemifolius","Haplopappus_chrysanthemifolius","Actinomorphic",-33.6663008166467,18.251368519996,-25.9889559663101,-1.72176208608517,3,3,0.686746987951807,1,3,2,0.71875,0.578947368421053,1,1,-33.283334,5.76917099763909,0.356092789864302,-1.07947598202273,0.781389275639496,0.228915662650602,0.239583333333333,0.192982456140351
"M_PL_001","Leucocoryne pauciflora","Leucocoryne_pauciflora","Actinomorphic",70.4730921063632,34.5879542955132,-0.79839757529606,-8.73060163470789,3,3,0.590361445783133,0,3,1,0.65625,0.368421052631579,0,0,-33.283334,5.76917099763909,0.356092789864302,2.25964862376798,1.48080164636493,0.196787148594378,0.21875,0.12280701754386
"M_PL_001","Mustisia acerosa","Mutisia_acerosa","Actinomorphic",-32.3848950222706,17.524551018657,-24.0727313276687,-1.45223396447458,3,3,0.216867469879518,0,3,0,0.265625,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03838899756942,0.750272299382556,0.072289156626506,0.0885416666666667,0.0175438596491228
"M_PL_001","Mustisia subulata","Mutisia_subulata","Actinomorphic",-32.3848950222706,17.524551018657,-24.0727313276687,-1.45223396447458,3,3,0.265060240963855,0,3,0,0.3125,0.105263157894737,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03838899756942,0.750272299382556,0.0883534136546183,0.104166666666667,0.0350877192982457
"M_PL_001","Oxalis cinerea","Oxalis_cinerea","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,3,3,0.710843373493976,1,3,2,0.75,0.578947368421053,1,1,-33.283334,5.76917099763909,0.356092789864302,0.306767384392882,-1.18941948332682,0.236947791164659,0.25,0.192982456140351
"M_PL_001","Oxalis geminata","Oxalis_geminata","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,3,2,0.313253012048193,0,2,1,0.3125,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,0.306767384392882,-1.18941948332682,0.104417670682731,0.104166666666667,0.105263157894737
"M_PL_001","Oxalis sp1 M_PL_001","Oxalis","Actinomorphic",9.60127033272957,-27.6833698598405,-0.977905048911226,-1.08448078315149,3,3,0.55421686746988,0,3,1,0.609375,0.368421052631579,0.5,0,-33.283334,5.76917099763909,0.356092789864302,0.307855049995993,-1.18519815641999,0.184738955823293,0.203125,0.12280701754386
"M_PL_001","Schizanthus grahamii","Schizanthus_grahamii","Actinomorphic",-24.8796482282425,12.1061930647358,17.2587369592415,-1.42037281612005,3,3,0.36144578313253,0,3,2,0.28125,0.631578947368421,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.797740828427526,0.518298089222291,0.120481927710843,0.09375,0.210526315789474
"M_PL_001","Senecio lithostaurus","Senecio_lithostaurus","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,3,3,0.590361445783133,1,3,2,0.609375,0.526315789473684,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.07711717438443,0.779600175848724,0.196787148594378,0.203125,0.175438596491228
"M_PL_001","Valeriana gracileps","Valeriana_gracilipes","Actinomorphic",-22.7881712544422,11.7013413391913,-7.3138492798725,0.872580691904704,3,2,0.63855421686747,1,2,1,0.734375,0.315789473684211,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.730679728591614,0.500965317917058,0.21285140562249,0.244791666666667,0.105263157894737
"M_PL_001","Asteriscium aemocarpon","Asteriscium_aemocarpon","Actinomorphic",-23.7812326008854,12.1462234640483,-7.94700820482863,0.797995085479549,2,2,0.289156626506024,0,2,0,0.359375,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.76252123912759,0.520011896309583,0.144578313253012,0.1796875,0.0263157894736842
"M_PL_001","Berberis montana","Berberis_montana","Actinomorphic",41.7881396136011,11.30400070601,0.563668398427338,25.8153035796438,2,2,0.493975903614458,0,2,1,0.53125,0.368421052631579,0,0,-33.283334,5.76917099763909,0.356092789864302,1.33989455188347,0.483954116307518,0.246987951807229,0.265625,0.18421052631579
"M_PL_001","Erodium cicutarium","Erodium_cicutarium","Actinomorphic",11.1634165234291,-21.1209843951739,-0.443815970233299,4.83094850567879,2,2,0.63855421686747,1,2,1,0.734375,0.315789473684211,1,0,-33.283334,5.76917099763909,0.356092789864302,0.357943692120721,-0.904245107935701,0.319277108433735,0.3671875,0.157894736842106
"M_PL_001","Leuceria landbeckii","Leucheria_landbeckii","Actinomorphic",-32.3807342177054,17.5222057003592,-24.06675702032,-1.45139070873035,2,2,0.542168674698795,0,2,2,0.578125,0.421052631578947,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.03825558556736,0.750171890113856,0.271084337349398,0.2890625,0.210526315789474
"M_PL_001","Nardophyllum lanatum","Nardophyllum_lanatum","Actinomorphic",-33.6573944461642,18.2463241812342,-25.975643800718,-1.71988802385801,2,2,0.337349397590361,0,2,0,0.421875,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.0791904082356,0.781173314178478,0.16867469879518,0.2109375,0.0263157894736842
"M_PL_001","Rhodophiala montana","Rhodophiala_montana","Actinomorphic",70.3683426559803,34.4966433547692,-0.792626338944048,-8.61825028476147,2,2,0.518072289156627,0,2,1,0.578125,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,2.256289938285,1.47689238390235,0.259036144578313,0.2890625,0.157894736842106
"M_PL_001","Tropaeolum sessilifolium","Tropaeolum_sessilifolium","Zygomorphic",9.6109183672561,-28.8682505065442,-0.955845641612364,15.1928821332392,2,2,0.397590361445783,0,2,2,0.4,0.388888888888889,0,0,-33.283334,5.76917099763909,0.356092789864302,0.3081644044927,-1.23592602535939,0.198795180722892,0.2,0.194444444444445
"M_PL_001","Viviania marifolia","Viviania_marifolia","Actinomorphic",11.9562519292695,-19.3803084146101,-0.373239289534886,4.57706251138253,2,2,0.253012048192771,0,2,0,0.3125,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,0.383365159806258,-0.82972217328093,0.126506024096386,0.15625,0.0263157894736842
"M_PL_001","Acaena pinn","Acaena","Actinomorphic",8.78970952678721,-32.4910770373469,-1.45365624128464,-6.99123581735436,1,1,0.397590361445783,0,0,0,0.4375,0.263157894736842,0,0,-33.283334,5.76917099763909,0.356092789864302,0.28183317124142,-1.39102879453366,0.397590361445783,0.4375,0.263157894736842
"M_PL_001","Adesmia montana","Adesmia_montana","Zygomorphic",8.57582099402813,-38.2039820449326,-2.29621343397506,-23.4002100812036,1,1,0.0120481927710843,0,0,0,0.0153846153846154,0,0,0,-33.283334,5.76917099763909,0.356092789864302,0.2749750511527,-1.63561334175728,0.0120481927710843,0.0153846153846154,0
"M_PL_001","Calceolaria arac","Calceolaria","Zygomorphic",-29.2168293243151,14.2409205203957,24.1152201147102,-3.30582567309648,1,1,0.036144578313253,0,0,0,0.0153846153846154,0.111111111111111,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.936808166071535,0.609691407944574,0.036144578313253,0.0153846153846154,0.111111111111111
"M_PL_001","Calceolaria biflora","Calceolaria_biflora","Zygomorphic",-29.2175236683863,14.241236081585,24.1161209122925,-3.30607038923205,1,1,0.0120481927710843,0,0,0,0.0153846153846154,0,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.936830429513907,0.609704917952268,0.0120481927710843,0.0153846153846154,0
"M_PL_001","Cardamine nivalis","Cardamine_nivalis","Actinomorphic",8.90265102030435,-31.7697580137596,-1.13543722189732,18.51291172254,1,1,0.240963855421687,0,0,0,0.296875,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,0.285454526325529,-1.36014722262696,0.240963855421687,0.296875,0.0526315789473684
"M_PL_001","Clarkia tenella","Clarkia_tenella","Actinomorphic",9.42412557953355,-27.1056026456433,-0.753807495612363,8.2077019597387,1,1,0.253012048192771,0,0,0,0.234375,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,0.302175082141554,-1.16046241649478,0.253012048192771,0.234375,0.315789473684211
"M_PL_001","Collomia biflora","Collomia_biflora","Actinomorphic",-9.69267610335852,3.84178174498089,3.27700260278601,5.4651807168867,1,1,0.0240963855421687,0,0,0,0.015625,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.310785883845236,0.164476820003211,0.0240963855421687,0.015625,0.0526315789473684
"M_PL_001","Cynoglossum sp1 M_PL_001","Cynoglossum","Actinomorphic",-24.8607803869544,12.1061172462598,17.3294670232303,-1.45471560848323,1,1,0.144578313253012,0,0,0,0.140625,0.157894736842105,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.797135850125513,0.518294843233149,0.144578313253012,0.140625,0.157894736842105
"M_PL_001","Hippeastrum uni","Hippeastrum","Actinomorphic",70.3684262171644,34.4967215158039,-0.792631985036637,-8.6183669145777,1,0,0,0,0,0,0,0,0,0,-33.283334,5.76917099763909,0.356092789864302,2.25629261759009,1.47689573018261,0,0,0
"M_PL_001","Lathyrus subandinus","Lathyrus_subandinus","Zygomorphic",8.36448916005151,-39.5317981725048,-2.43917651097287,-25.5271384750109,1,1,0.144578313253012,0,0,0,0.0923076923076923,0.333333333333333,0,0,-33.283334,5.76917099763909,0.356092789864302,0.268198909031919,-1.69246065602685,0.144578313253012,0.0923076923076923,0.333333333333333
"M_PL_001","Lepidium suffruticosum","Lepidium_suffruticosum","Actinomorphic",8.90927310937484,-31.7430012580072,-1.13378957430724,18.4826910883331,1,1,0.0240963855421687,0,0,0,0.03125,0,0,0,-33.283334,5.76917099763909,0.356092789864302,0.285666856932962,-1.35900169526703,0.0240963855421687,0.03125,0
"M_PL_001","Leucocoryne ixioides","Leucocoryne_ixioides","Actinomorphic",70.4730921063632,34.5879542955132,-0.79839757529606,-8.73060163470789,1,1,0.036144578313253,0,0,0,0.046875,0,0,0,-33.283334,5.76917099763909,0.356092789864302,2.25964862376798,1.48080164636493,0.036144578313253,0.046875,0
"M_PL_001","Loasa sigmoidea","Loasa_sigmoidea","Actinomorphic",-4.13640467046546,1.72302641640666,2.48385566994507,5.15375378024528,1,1,0.253012048192771,0,0,0,0.234375,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.13262964404709,0.073767310212857,0.253012048192771,0.234375,0.315789473684211
"M_PL_001","Lupinus microcarpus","Lupinus_microcarpus","Zygomorphic",8.55260993515728,-38.3396615663467,-2.31043104961184,-23.6074520204381,1,1,0.253012048192771,0,0,0,0.246153846153846,0.277777777777778,0,0,-33.283334,5.76917099763909,0.356092789864302,0.274230811959186,-1.64142214030522,0.253012048192771,0.246153846153846,0.277777777777778
"M_PL_001","Malesherbia linearifolius","Malesherbia_linearifolia","Actinomorphic",8.68930672322913,-31.5270224082959,-1.25867586316781,-2.26630924284104,1,1,0.0120481927710843,0,0,0,0,0.0526315789473684,0,0,-33.283334,5.76917099763909,0.356092789864302,0.278613856605132,-1.34975507045945,0.0120481927710843,0,0.0526315789473684
"M_PL_001","Nothoscordum andinum","Nothoscordum_andinum","Actinomorphic",70.4730535657057,34.5879203704118,-0.798395387578928,-8.73055863360839,1,1,0.0240963855421687,0,0,0,0.03125,0,0,0,-33.283334,5.76917099763909,0.356092789864302,2.25964738800066,1.48080019394176,0.0240963855421687,0.03125,0
"M_PL_001","Oenothera acaulis","Oenothera_acaulis","Actinomorphic",9.42142048245157,-27.1134970649427,-0.754186949498899,8.2110121148931,1,1,0.036144578313253,0,0,0,0.046875,0,0,0,-33.283334,5.76917099763909,0.356092789864302,0.302088345931807,-1.16080039742871,0.036144578313253,0.046875,0
"M_PL_001","Solanum tomatillo","Solanum_tomatillo","Actinomorphic",-25.1117720594703,12.2010705108135,17.4792181184211,-1.47830653406467,1,1,0.253012048192771,0,0,0,0.234375,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.805183644970697,0.522360043194891,0.253012048192771,0.234375,0.315789473684211
"M_PL_001","Solenomelus sisyrinchium","Solenomelus_sisyrinchium","Actinomorphic",70.1311745560859,34.2897534631336,-0.779512225140335,-8.3621443932638,1,1,0.253012048192771,0,0,0,0.234375,0.315789473684211,0,0,-33.283334,5.76917099763909,0.356092789864302,2.24868538235436,1.46803488138766,0.253012048192771,0.234375,0.315789473684211
"M_PL_001","Tristagma sessile","Tristagma_sessile","Actinomorphic",70.4726328267035,34.5875536583052,-0.79837221847062,-8.73010770195167,1,1,0.397590361445783,0,0,0,0.4375,0.263157894736842,0,0,-33.283334,5.76917099763909,0.356092789864302,2.25963389742889,1.48078449402824,0.397590361445783,0.4375,0.263157894736842
"M_PL_001","Tropaeolum polyph","Tropaeolum","Zygomorphic",9.6109183672561,-28.8682505065442,-0.955845641612364,15.1928821332392,1,1,0.168674698795181,0,0,0,0.153846153846154,0.222222222222222,0,0,-33.283334,5.76917099763909,0.356092789864302,0.3081644044927,-1.23592602535939,0.168674698795181,0.153846153846154,0.222222222222222
"M_PL_001","Tropaeolum tricolor","Tropaeolum_tricolor","Zygomorphic",9.6109183672561,-28.8682505065442,-0.955845641612364,15.1928821332392,1,1,0.253012048192771,0,0,0,0.246153846153846,0.277777777777778,0,0,-33.283334,5.76917099763909,0.356092789864302,0.3081644044927,-1.23592602535939,0.253012048192771,0.246153846153846,0.277777777777778
"M_PL_002","Senecio erucaeformis","Senecio_erucaeformis","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,14,11,1.19047619047619,1,11,1,1.25714285714286,0.857142857142857,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.07711717438443,0.779600175848724,0.0850340136054421,0.0897959183673471,0.0612244897959184
"M_PL_002","Calandrinia affinis","Calandrinia_affinis","Actinomorphic",1.83913906330855,-4.65221311162614,2.63016874611776,14.4393429625166,13,11,1.33333333333333,1,10,0,1.45714285714286,0.714285714285714,1,1,-33.283334,5.76917099763909,0.356092789864302,0.0589701392277614,-0.199173526600564,0.102564102564102,0.112087912087912,0.0549450549450549
"M_PL_002","Oxalis compacta","Oxalis_compacta","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,12,10,1.02380952380952,1,10,1,1.11428571428571,0.571428571428571,1,0,-33.283334,5.76917099763909,0.356092789864302,0.306767384392882,-1.18941948332682,0.08531746031746,0.0928571428571425,0.0476190476190476
"M_PL_002","Senecio sp1 M_PL_002","Senecio","Actinomorphic",-33.592079615676,18.2092080180238,-25.8776455281324,-1.70611772475081,11,11,1.23809523809524,1,11,0,1.42857142857143,0.285714285714286,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.07709615406832,0.779584273233208,0.112554112554113,0.12987012987013,0.025974025974026
"M_PL_002","Astragalus curvicaulis","Astragalus_curvicaulis","Zygomorphic",8.38712003291249,-39.3920484016223,-2.42422199649519,-25.305645228729,10,8,0.80952380952381,0.5,5,4,0.805555555555556,0.833333333333333,1,0,-33.283334,5.76917099763909,0.356092789864302,0.268924545146165,-1.68647759935244,0.080952380952381,0.0805555555555556,0.0833333333333333
"M_PL_002","Cerastium arvense","Cerastium_arvense","Actinomorphic",1.47220427499053,-4.80609980463368,2.71894569528573,15.0819854175728,10,10,0.880952380952381,0.5,10,2,0.914285714285714,0.714285714285714,0,1,-33.283334,5.76917099763909,0.356092789864302,0.0472047453071427,-0.205761822237024,0.0880952380952381,0.0914285714285714,0.0714285714285714
"M_PL_002","Chaetanthera euphrasioides","Chaetanthera_euphrasioides","Actinomorphic",-32.3854282849048,17.5248117706585,-24.0734532111529,-1.45234431685764,10,7,0.857142857142857,1,7,0,0.942857142857143,0.428571428571429,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.03840609609798,0.750283462864206,0.0857142857142857,0.0942857142857143,0.0428571428571429
"M_PL_002","Senecio bustillosianus","Senecio_bustillosianus","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,10,10,1.02380952380952,1,10,0,1.14285714285714,0.428571428571429,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.07711717438443,0.779600175848724,0.102380952380952,0.114285714285714,0.0428571428571429
"M_PL_002","Chuquiraga oppositifolia","Chuquiraga_oppositifolia","Actinomorphic",-31.3319798278361,16.9307748974794,-22.5185693541445,-1.23292525621578,6,6,1.0952380952381,1,6,0,1.28571428571429,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.00462833376234,0.724851175881013,0.182539682539683,0.214285714285715,0.0238095238095238
"M_PL_002","Discaria nana","Discaria_nana","Actinomorphic",9.15219105024473,-30.949007164691,-1.3316817220918,-6.01258233386912,6,5,0.714285714285714,0,5,0,0.828571428571429,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,0.293455775715562,-1.32500871174042,0.119047619047619,0.138095238095238,0.0238095238095238
"M_PL_002","Laretia acaulis","Laretia_acaulis","Actinomorphic",-23.8382655502916,12.1704502091005,-7.98008660139947,0.792817389242505,6,6,1.19047619047619,1,6,0,1.37142857142857,0.285714285714286,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.764349943130539,0.521049107231422,0.198412698412698,0.228571428571428,0.0476190476190477
"M_PL_002","Senecio francisci","Senecio_francisci","Actinomorphic",-33.5927351895814,18.2095794647601,-25.8786235005875,-1.70625536669384,6,6,0.880952380952381,1,6,1,0.971428571428571,0.428571428571429,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.07711717438443,0.779600175848724,0.146825396825397,0.161904761904762,0.0714285714285715
"M_PL_002","Anarthrophyllum cumingii","Anarthrophyllum_cumingii","Zygomorphic",8.55338683572072,-38.3351940233684,-2.30996550203376,-23.6006916051666,5,3,0.0952380952380952,0,0,2,0.0277777777777778,0.5,0,0,-33.283334,5.76917099763909,0.356092789864302,0.274255722492221,-1.64123087299461,0.019047619047619,0.00555555555555556,0.1
"M_PL_002","Anarthrophyllum gayanum","Anarthrophyllum_gayanum","Zygomorphic",8.55338683572072,-38.3351940233684,-2.30996550203376,-23.6006916051666,5,5,0.30952380952381,0,3,3,0.25,0.666666666666667,0,0,-33.283334,5.76917099763909,0.356092789864302,0.274255722492221,-1.64123087299461,0.061904761904762,0.05,0.133333333333333
"M_PL_002","Azorella monantha","Azorella_monantha","Actinomorphic",-23.8429767456976,12.1724504848552,-7.98281687417059,0.792388917294388,5,5,1,1,5,0,1.17142857142857,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.764501002859825,0.521134744317832,0.2,0.234285714285714,0.0285714285714286
"M_PL_002","Euphorbia portulacoides","Euphorbia_portulacoides","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,5,4,0.761904761904762,1,4,0,0.885714285714286,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,0.276557734538481,-1.35489851356391,0.152380952380952,0.177142857142857,0.0285714285714286
"M_PL_002","Loasa caespitosa","Loasa_caespitosa","Actinomorphic",-4.13640467046546,1.72302641640666,2.48385566994507,5.15375378024528,5,3,0.238095238095238,0,2,0,0.228571428571429,0.285714285714286,0,0,-33.283334,5.76917099763909,0.356092789864302,-0.13262964404709,0.073767310212857,0.0476190476190476,0.0457142857142858,0.0571428571428572
"M_PL_002","Nassauvia heterophylla","Nassauvia_heterophylla","Actinomorphic",-32.3865759035012,17.5254479627706,-24.0750894714326,-1.45257753597243,5,4,0.333333333333333,0,4,0,0.4,0,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03844289333085,0.750310699928271,0.0666666666666666,0.08,0
"M_PL_002","Tropaeolum polyph","Tropaeolum","Zygomorphic",9.6109183672561,-28.8682505065442,-0.955845641612364,15.1928821332392,5,4,0.380952380952381,0,3,1,0.416666666666667,0.166666666666667,0,0,-33.283334,5.76917099763909,0.356092789864302,0.3081644044927,-1.23592602535939,0.0761904761904762,0.0833333333333334,0.0333333333333334
"M_PL_002","Berberis empetrifolia","Berberis_empetrifolia","Actinomorphic",41.7881388795744,11.3040008515375,0.563668188306026,25.8152903469385,4,4,0.619047619047619,0,4,0,0.685714285714286,0.285714285714286,1,0,-33.283334,5.76917099763909,0.356092789864302,1.33989452834764,0.483954122537934,0.154761904761905,0.171428571428572,0.0714285714285715
"M_PL_002","Nassauvia axillaris","Nassauvia_axillaris","Actinomorphic",-32.3865759035012,17.5254479627706,-24.0750894714326,-1.45257753597243,4,4,0.595238095238095,0.5,4,1,0.628571428571429,0.428571428571429,1,0,-33.283334,5.76917099763909,0.356092789864302,-1.03844289333085,0.750310699928271,0.148809523809524,0.157142857142857,0.107142857142857
"M_PL_002","Sanicula graveolens","Sanicula_graveolens","Actinomorphic",-24.0796353235757,12.274089462159,-8.12265947418186,0.771721031001843,4,4,0.595238095238095,0,4,0,0.685714285714286,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.772089221480884,0.52548617729477,0.148809523809524,0.171428571428572,0.0357142857142857
"M_PL_002","Azorella bolacina","Azorella_bolacina","Actinomorphic",-23.8429767456976,12.1724504848552,-7.98281687417059,0.792388917294388,3,3,0.857142857142857,1,3,0,1,0.142857142857143,1,0,-33.283334,5.76917099763909,0.356092789864302,-0.764501002859825,0.521134744317832,0.285714285714286,0.333333333333333,0.0476190476190477
"M_PL_002","Chaetanthera pusilla","Chaetanthera_pusilla","Actinomorphic",-32.3854282849048,17.5248117706585,-24.0734532111529,-1.45234431685764,3,1,0.0714285714285714,0,1,0,0.0857142857142857,0,0,0,-33.283334,5.76917099763909,0.356092789864302,-1.03840609609798,0.750283462864206,0.0238095238095238,0.0285714285714286,0
